,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
151049,1610260500,1610100400,1610103000,1,104,000,-,눈돌로14번길,0,0,000,60,0,0,0,223.696766782621,,"LINESTRING (154255.5282999953 543749.7383999951, 154257.4630999939 543745.6337999959, 154260.8218999944 543732.2138999985, 154270.5811999953 543717.7552000014, 154284.0727999949 543705.3913999946, 154299.8601999956 543687.5844999978, 154308.2133999996 543671.649900001, 154317.1920999954 543652.6021999959, 154326.6289999941 543640.6251999931, 154334.5857999987 543632.7730999985, 154343.9689999972 543630.1008999981, 154351.8442999947 543631.3742999944, 154356.3789999934 543633.871199997, 154403.2639999992 543667.1065000022)"
151050,1610260600,1610103100,1610102800,1,104,000,-,눈돌로,0,0,000,30,0,0,0,62.261053613649,,"LINESTRING (154326.3415999927 543729.5734000029, 154348.058199994 543745.7400999976, 154362.3150999998 543752.460499996, 154381.4530999957 543755.9103999938)"
151051,1610260700,1610102800,1610103100,1,104,000,-,눈돌로,0,0,000,30,0,0,0,67.824333776789,,"LINESTRING (154379.3241999961 543767.720099994, 154358.6293999998 543763.9894999893, 154341.8555999987 543756.0827000017, 154319.1758999969 543739.1989999919)"
151052,1610260800,1610103200,1610102900,1,104,000,-,눈돌로,0,0,000,30,0,0,0,49.819666336238,,"LINESTRING (154357.8073999949 543691.2193999921, 154399.957599996 543717.8084999975)"
151053,1610262100,1610014601,1610103800,1,104,000,-,신도시남로141번길,0,0,000,60,0,0,0,110.214053126168,,"LINESTRING (154779.997599997 543956.9741999954, 154775.0011999971 543846.8373999952)"
151054,1610262200,1610103900,1610016501,1,104,000,-,신도시북로43번길,0,0,000,30,0,0,0,320.571887677682,,"LINESTRING (154281.075199998 544684.6115999985, 154279.7918999949 544652.237099992, 154277.1170999919 544576.6128999969, 154284.7938999991 544562.5129999995, 154292.6692999974 544553.6292999986, 154306.9354999949 544547.0233999959, 154336.8968999988 544544.9299999967, 154384.6099999996 544543.7400999923, 154455.0263999999 544543.3549999985, 154475.6257999996 544540.6391000027)"
151055,1610262300,1610016501,1610103900,1,104,000,-,신도시북로43번길,0,0,000,30,0,0,0,302.539504722954,,"LINESTRING (154477.1943999967 544552.5361999905, 154455.8466999987 544555.3507000013, 154384.7923999939 544555.7392999935, 154337.4649999955 544556.9195999912, 154309.9742999964 544558.8402999952, 154299.9860999948 544563.4652999919, 154294.6796999947 544569.451100003, 154289.2255999977 544579.468599998, 154291.7834999938 544651.787300003, 154293.0656999942 544684.1363000002)"
151056,1610262400,1610036001,1610013801,1,104,000,-,흰바위로,0,0,000,30,0,0,0,250.823495396019,,"LINESTRING (155114.1516999969 543670.0940999956, 155156.9242999996 543740.562099994, 155164.7508999924 543752.5802999985, 155183.0294999997 543783.7345999969, 155184.6166999931 543788.9440999988, 155184.6543999983 543795.9618999943, 155183.3235000004 543802.8357999986, 155180.5255999928 543808.7698999923, 155177.2348999972 543812.9454999921, 155103.1415999972 543857.9055999978)"
151057,1610262500,1610013801,1610036001,1,104,000,-,흰바위로,0,0,000,30,0,0,0,231.859450286008,,"LINESTRING (155096.9163999931 543847.6466999915, 155169.1535999992 543803.8127999953, 155170.2544999931 543802.4158999972, 155171.8281999983 543799.0783000019, 155172.6481999968 543794.8427999943, 155172.6262999988 543790.7630999997, 155171.9629999985 543788.5861000007, 155154.542399995 543758.8942999953, 155146.7647999975 543746.9511999893, 155103.8935000008 543676.3205999994)"
151058,1610262600,1610104100,1610104000,1,104,000,-,백년로,0,0,000,60,0,0,0,46.344027816663,,"LINESTRING (154826.7246999969 544822.4330999962, 154823.1583999985 544776.2112999944)"
151059,1610262700,1610104000,1610104100,1,104,000,-,백년로,0,0,000,60,0,0,0,46.344027210803,,"LINESTRING (154835.1228999941 544775.2882000023, 154838.6891999989 544821.5100000019)"
151060,1610262800,1610106300,1610105200,1,104,000,-,백년로20번길,0,0,000,60,0,0,0,54.145581473831,,"LINESTRING (154912.4368999963 544869.1801999976, 154966.5864999975 544867.9626000057)"
151061,1610262900,1610105200,1610106300,1,104,000,-,백년로20번길,0,0,000,60,0,0,0,54.145583693015,,"LINESTRING (154966.8562999942 544879.959500005, 154912.7066999973 544881.1771999957)"
151062,1610263000,1610104300,1610104200,1,104,000,-,백년로,0,0,000,60,0,0,0,53.542126857837,,"LINESTRING (154786.9642999995 544889.9868999971, 154796.4621999943 544880.9480999904, 154807.7582999983 544875.6221999924, 154823.3735999994 544871.5114000039, 154835.1855999984 544871.4472999913)"
151063,1610263100,1610104200,1610104300,1,104,000,-,백년로,0,0,000,60,0,0,0,44.42715821901,,"LINESTRING (154835.2505999953 544883.4471999882, 154824.958699993 544883.5028999995, 154811.8789999925 544886.9463000032, 154803.3316999963 544890.9761999983, 154795.2368 544898.6796999907)"
151064,1610263200,1610104400,1610104300,1,104,000,-,백년로,0,0,000,60,0,0,0,40.088605842638,,"LINESTRING (154763.3991999994 544922.3603000015, 154764.6389999987 544918.1267999894, 154768.5287999954 544910.4293999947, 154786.6421999929 544890.3178999944)"
151065,1610263300,1610104300,1610104400,1,104,000,-,백년로,0,0,000,60,0,0,0,34.686118796759,,"LINESTRING (154795.5588999979 544898.3486999929, 154778.5168999945 544917.2704999981, 154775.8457999982 544922.5561999939, 154774.9155000009 544925.7329999992)"
151066,1610263400,1610104500,1610104400,1,104,000,-,백년로,0,0,000,60,0,0,0,48.993364246882,,"LINESTRING (154761.2030999969 544971.2557999912, 154761.1236999918 544956.638199999, 154759.8718999996 544937.4395999963, 154763.3141999981 544922.6835999909)"
151067,1610263500,1610104400,1610104500,1,104,000,-,백년로,0,0,000,60,0,0,0,46.153377040811,,"LINESTRING (154775.0003999984 544925.4097999878, 154771.9621999915 544938.4335999959, 154773.1215999949 544956.2148000032, 154773.2028999995 544971.1905999975)"
151068,1610263600,1610104600,1610104500,1,104,000,-,백년로,0,0,000,60,0,0,0,90.653361144013,,"LINESTRING (154814.5652999958 545033.6578999943, 154771.445299998 545012.1118999963, 154766.1910999939 545006.3132999984, 154764.7284999936 544998.0178999946, 154761.2557999938 544972.0175000018)"
151070,1610263700,1610104500,1610104600,1,104,000,-,백년로,0,0,000,60,0,0,0,78.726795472364,,"LINESTRING (154773.1501999937 544970.4288999967, 154776.5896999994 544996.1809999986, 154777.4076999948 545000.8207999981, 154778.8246999975 545002.3844999984, 154819.9290999998 545022.9234000022)"
151071,1610263800,1610104700,1610104600,1,104,000,-,백년로,0,0,000,60,0,0,0,49.339588261239,,"LINESTRING (154857.5846999956 545057.3572999937, 154814.3524999995 545033.5462999927)"
151072,1610263900,1610104600,1610104700,1,104,000,-,백년로,0,0,000,60,0,0,0,49.33954862501,,"LINESTRING (154820.1417999945 545023.0350999954, 154863.3738999962 545046.8461999965)"
151073,1610264000,1610104800,1610104700,1,104,000,-,백년로,0,0,000,60,0,0,0,42.716991783266,,"LINESTRING (154895.3370999995 545077.5353999981, 154857.6510999945 545057.3934000029)"
151074,1610264100,1610104700,1610104800,1,104,000,-,백년로,0,0,000,60,0,0,0,42.716991518548,,"LINESTRING (154863.3074999985 545046.8100999973, 154900.9934999935 545066.9520999964)"
151075,1610264200,1610104900,1610104800,1,104,000,-,백년로,0,0,000,60,0,0,0,166.687931799624,,"LINESTRING (155000.8950999986 545037.3298999986, 155006.5940999978 545053.2684000027, 155010.4674000003 545068.0606999956, 155008.7597999956 545073.8908999946, 155004.2411999996 545082.8321999949, 154988.7347999966 545089.4185999909, 154970.8977999991 545095.1218999992, 154950.6069999932 545102.2362000011, 154936.2584999949 545099.0431999908, 154919.8551999997 545092.2840999914, 154895.0737999974 545077.3860000029)"
151076,1610264300,1610104800,1610104900,1,104,000,-,백년로,0,0,000,60,0,0,0,136.512624809072,,"LINESTRING (154901.2566999944 545067.1014999984, 154925.2629999972 545081.5335999927, 154939.8743999981 545087.5542999967, 154949.8694999962 545089.7785999975, 154967.0845000003 545083.7426999919, 154984.5528999947 545078.157299993, 154995.510599993 545073.5029000023, 154997.5530999983 545069.4611999956, 154998.0158999941 545067.8811999984, 154995.1182999983 545056.8151000015, 154989.5956999968 545041.3701999987)"
151077,1610264400,1610105000,1610104900,1,104,000,-,백년로,0,0,000,60,0,0,0,45.979090763266,,"LINESTRING (154977.3787999963 544996.5339999916, 154980.5359999982 545004.3365999992, 154992.5409999934 545023.2861999912, 155000.3792999974 545036.2446999943)"
151078,1610264500,1610104900,1610105000,1,104,000,-,백년로,0,0,000,60,0,0,0,47.898466126086,,"LINESTRING (154990.1115999969 545042.4553999936, 154982.3374999984 545029.6031999975, 154969.8187999951 545009.8426999921, 154966.2548999938 545001.0349999981)"
151079,1610264600,1610105100,1610105000,1,104,000,-,백년로,0,0,000,60,0,0,0,46.100611746082,,"LINESTRING (154981.9441000001 544952.2757999985, 154980.8788999993 544961.6171999946, 154976.726099997 544990.483799996, 154977.7602999946 544997.9626000024)"
151080,1610264700,1610105000,1610105100,1,104,000,-,백년로,0,0,000,60,0,0,0,49.133209567047,,"LINESTRING (154965.8733999942 544999.6064000018, 154964.6072999978 544990.4507, 154968.9760999974 544960.0826999998, 154970.0213999967 544950.9162999941)"
151081,1610264800,1610105200,1610105100,1,104,000,-,백년로,0,0,000,60,0,0,0,77.483472288996,,"LINESTRING (154972.4794999951 544875.6474999983, 154970.5556999955 544882.2161000011, 154970.5867000008 544887.9542000043, 154972.6690000005 544895.6276999934, 154981.8990999986 544936.1078999914, 154981.9826999972 544951.5635999931)"
151082,1610264900,1610105100,1610105200,1,104,000,-,백년로,0,0,000,60,0,0,0,80.99791102089,,"LINESTRING (154969.9827999988 544951.6284999999, 154969.9063999943 544937.4907000025, 154961.0236999997 544898.5341000013, 154958.595299996 544889.5852999951, 154958.5463999964 544880.5265999987, 154960.9632999972 544872.2745999995)"
151083,1610265000,1610108400,1610105700,1,104,000,-,백년로,0,0,000,60,0,0,0,48.930213961084,,"LINESTRING (155052.3607999978 544747.4931999958, 155084.6113999942 544784.3120999917)"
151084,1610265100,1610105700,1610108400,1,104,000,-,백년로,0,0,000,60,0,0,0,48.930214441937,,"LINESTRING (155075.5845999942 544792.2188999983, 155043.3339999978 544755.3999999959)"
151085,1610265200,1610105300,1610105200,1,104,000,-,백년로,0,0,000,60,0,0,0,25.681632711855,,"LINESTRING (154988.6217999978 544857.6764999991, 154974.8185999987 544872.0463999982, 154971.8884999975 544877.0107999946)"
151086,1610265300,1610105200,1610105300,1,104,000,-,백년로,0,0,000,60,0,0,0,28.478226843821,,"LINESTRING (154961.5542999947 544870.9112999978, 154965.1954000006 544864.7422999993, 154979.9674999932 544849.3635999903)"
151087,1610265400,1610105400,1610105300,1,104,000,-,백년로,0,0,000,60,0,0,0,35.175658300314,,"LINESTRING (155014.6613999974 544834.7584999991, 154988.2613999986 544858.0216999925)"
151088,1610265500,1610105300,1610105400,1,104,000,-,백년로,0,0,000,60,0,0,0,35.175517518038,,"LINESTRING (154980.3278999996 544849.0183999977, 155006.7277999977 544825.7552999969)"
151089,1610265600,1610105500,1610105400,1,104,000,-,백년로,0,0,000,60,0,0,0,38.668983034837,,"LINESTRING (155043.3306999955 544808.6430999927, 155014.735199996 544834.6923999934)"
151090,1610265700,1610105400,1610105500,1,104,000,-,백년로,0,0,000,60,0,0,0,38.66912459212,,"LINESTRING (155006.6539999986 544825.8213999921, 155035.2495999938 544799.7719999998)"
151091,1610265800,1610105600,1610105500,1,104,000,-,백년로94번길,0,0,000,60,0,0,0,108.567001447531,,"LINESTRING (154970.3349999945 544720.0903999931, 155043.7133999979 544800.1536000039)"
151092,1610265900,1610105500,1610105600,1,104,000,-,백년로94번길,0,0,000,60,0,0,0,108.56700246332,,"LINESTRING (155034.8668999964 544808.2614999912, 154961.4884999996 544728.1983000007)"
151093,1610266000,1610105700,1610105500,1,104,000,-,백년로,0,0,000,60,0,0,0,43.796995602465,,"LINESTRING (155082.2812999927 544793.8542000025, 155041.4733999961 544809.7962000002)"
151094,1610266100,1610105500,1610105700,1,104,000,-,백년로,0,0,000,60,0,0,0,43.79693907669,,"LINESTRING (155037.1068999991 544798.6188999896, 155077.9146999946 544782.6767999937)"
151095,1610266200,1610105800,1610105700,1,104,000,-,백년로,0,0,000,60,0,0,0,47.557433041701,,"LINESTRING (155126.4577999944 544776.0198999922, 155082.3440999978 544793.8291999939)"
151096,1610266300,1610105700,1610105800,1,104,000,-,백년로,0,0,000,60,0,0,0,47.557340583351,,"LINESTRING (155077.8518999961 544782.7017999927, 155121.9654999974 544764.8924999989)"
151097,1610266400,1610105900,1610105800,1,104,000,-,백년로,0,0,000,60,0,0,0,213.711575774808,,"LINESTRING (155038.3137999989 544629.0305999967, 155089.3431999974 544683.2076000007, 155153.7611999956 544744.9512999933, 155157.1939999978 544757.602199993, 155151.2502999977 544765.9862000021, 155126.4625999999 544776.0179999995)"
151098,1610266500,1610105800,1610105900,1,104,000,-,백년로,0,0,000,60,0,0,0,189.321179708325,,"LINESTRING (155121.9608000006 544764.8943999942, 155143.492299997 544756.180399998, 155144.1300999979 544755.2807999996, 155143.0524999937 544751.3091999972, 155080.8181999994 544691.6585999965, 155029.5784999961 544637.2583000001)"
151099,1610266600,1610106000,1610105900,1,104,000,-,백년로,0,0,000,60,0,0,0,48.929434483411,,"LINESTRING (155007.7264999978 544591.0596999944, 155020.8559999993 544610.0639999976, 155038.3606999969 544629.0808999959)"
151100,1610266700,1610105900,1610106000,1,104,000,-,백년로,0,0,000,60,0,0,0,50.604975981722,,"LINESTRING (155029.5315999978 544637.2078999984, 155011.459299997 544617.5743999903, 154997.8534999938 544597.8806)"
151101,1610266800,1610106100,1610106000,1,104,000,-,백년로128번길,0,0,000,60,0,0,0,114.587259779505,,"LINESTRING (154933.8818999971 544685.8055999965, 154940.4481999952 544679.3258999971, 154951.2678999986 544668.3437000042, 154968.2417999961 544648.6002000008, 154982.1391999947 544621.4062000017, 154997.4579999965 544591.7187999984)"
151102,1610266900,1610106000,1610106100,1,104,000,-,백년로128번길,0,0,000,60,0,0,0,118.387865446824,,"LINESTRING (155008.1219999941 544597.2214000005, 154992.8139999957 544626.8879999988, 154978.2752999958 544655.3367999927, 154960.1018999956 544676.4754999955, 154948.9370999938 544687.8078999944, 154942.3106999997 544694.3469999982)"
151103,1610267000,1610106100,1610105600,1,104,000,-,백년로10번길,0,0,000,60,0,0,0,43.966662093034,,"LINESTRING (154942.7439999961 544686.2816000022, 154970.5593999996 544720.349699995)"
151104,1610267100,1610105600,1610106100,1,104,000,-,백년로10번길,0,0,000,60,0,0,0,43.966662538083,,"LINESTRING (154961.2640999992 544727.9389999978, 154933.4486999949 544693.8709000017)"
151105,1610267200,1610106200,1610104200,1,104,000,-,백년로20번길,0,0,000,60,0,0,0,33.158351143626,,"LINESTRING (154868.5686999926 544882.3394999953, 154835.4178999955 544883.4439000011)"
151106,1610267300,1610104200,1610106200,1,104,000,-,백년로20번길,0,0,000,60,0,0,0,33.158454403619,,"LINESTRING (154835.0182999978 544871.4506000009, 154868.1691999959 544870.3460999901)"
151107,1610267400,1610106300,1610106200,1,104,000,-,백년로20번길,0,0,000,60,0,0,0,44.203773086981,,"LINESTRING (154912.7297999932 544881.1765999986, 154868.5268999934 544882.3406999897)"
151108,1610267500,1610106200,1610106300,1,104,000,-,백년로20번길,0,0,000,60,0,0,0,44.203673177113,,"LINESTRING (154868.2109999946 544870.3448999949, 154912.413799994 544869.1807999959)"
151109,1610267600,1610106500,1610106400,1,104,000,-,백년로9번길,0,0,000,60,0,0,0,57.182853249301,,"LINESTRING (154763.1412999995 544746.5134999953, 154763.2743999955 544771.0317999927, 154795.9567999998 544770.854499994)"
151110,1610267700,1610106400,1610106500,1,104,000,-,백년로9번길,0,0,000,60,0,0,0,78.925320257265,,"LINESTRING (154796.0219999988 544782.8542999976, 154753.9754999956 544783.082499999, 154751.2918000001 544774.274799997, 154751.1414999968 544746.5787000016)"
151111,1610267800,1610106600,1610106400,1,104,000,-,백년로9번길,0,0,000,60,0,0,0,46.278150547427,,"LINESTRING (154799.5195999956 544730.3076000005, 154801.9808999976 544776.5353999947)"
151112,1610267900,1610106400,1610106600,1,104,000,-,백년로9번길,0,0,000,60,0,0,0,46.278151160312,,"LINESTRING (154789.997899994 544777.1734000015, 154787.5365999948 544730.9455999978)"
151113,1610268000,1610106700,1610104100,1,104,000,-,백년로,0,0,000,60,0,0,0,71.839613264004,,"LINESTRING (154760.691799999 544818.2136999986, 154832.5199999947 544815.9744999955)"
151114,1610268100,1610104100,1610106700,1,104,000,-,백년로,0,0,000,60,0,0,0,71.839616348309,,"LINESTRING (154832.8938999992 544827.9685999934, 154761.0656999945 544830.2078999958)"
151115,1610268200,1610109900,1610106000,1,104,000,-,백년로,0,0,000,60,0,0,0,64.610387284135,,"LINESTRING (155009.5450999957 544529.8117999927, 155008.7502999976 544587.0972000038, 155008.7898999965 544594.4376999961)"
151116,1610268300,1610106000,1610109900,1,104,000,-,백년로,0,0,000,60,0,0,0,64.841625127679,,"LINESTRING (154996.7900999944 544594.5025000002, 154996.7498999989 544587.046299995, 154997.546299995 544529.6452999931)"
